
|positive|,2019-02-14 ,"b' As Smith $A.O. $AOS Share Price Declined, Holder Turtle Creek Asset Management Has Lifted Position; Egerton Capital\xe2\x80\xa6 https://t.co/XnSYq2zc00'",3.0

|positive|,2019-02-14 ,b' RT @jctb1: $POTG  rumors of a MJ merger..  HUGE HUGE HUGE  $ORCL $FB $MSFT $TWTR $ADBE $AMFE $AMRN $OZK $PHUN $HMNY $SIRI $CVSI $GOPH $FMCC\xe2\x80\xa6',3.0

|neutral|,2019-02-14 ,"b' RT @briteless: Five years into Nadella\xe2\x80\x99s tenure and Microsoft is not only the most valuable public company on the planet, it has also outpe\xe2\x80\xa6'",0.0

|neutral|,2019-02-14 ,b' Grandfield &amp; Dodd Has Lowered Microsoft $MSFT Holding by $1.07 Million; Clal Insurance Enterprises Holdings LTD Upp\xe2\x80\xa6 https://t.co/04eDyai3xW',0.0

|positive|,2019-02-14 ,b' @Jaytanoo $25. $FEYE.   Likely in my opinion also a VERY attractive acquisition target for big tech looking to real\xe2\x80\xa6 https://t.co/Bs6cgddt4Y',1.0

|neutral|,2019-02-14 ,"b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: HEADED TO THE #NASDAQ, THE COUNTDOWN IS ""ON""  \xf0\x9f\xa6\x84UNDERVALUED TECHNOLOGY DISRUPTOR SOON TO BE KNOWN AND USED BY E\xe2\x80\xa6'",0.0

|neutral|,2019-02-14 ,b' @philatrades $MSFT thought so :-).',0.0

|neutral|,2019-02-14 ,"b' Rexahn Pharmaceuticals, Inc. $RNN Analysts See $-0.13 EPS; Pictet North America Advisors Sa Raised Microsoft $MSFT\xe2\x80\xa6 https://t.co/67gPnlvfpc'",0.0

|positive|,2019-02-14 ,"b"" RT @HedgeMind: $MSFT now represents more than a quarter, 27%  of Stanley Druckenmiller's portfolio value after increased stake by 1M+ share\xe2\x80\xa6""",2.0

|positive|,2019-02-14 ,"b"" RT @HedgeMind: $MSFT now represents more than a quarter, 27%  of Stanley Druckenmiller's portfolio value after increased stake by 1M+ share\xe2\x80\xa6""",2.0

|positive|,2019-02-14 ,b' RT @thelidlives: @BillGates Thanks Bill for investing in a country that had little to do with your success. This should sicken every Americ\xe2\x80\xa6',4.0

|neutral|,2019-02-14 ,"b' RT @slammingpicks: Get the #TradeoftheWeek and make money on the next #NASDAQ or #NYSE play https://t.co/45itBE2V5B $JPM, $BIIB, $AMGN, $MS\xe2\x80\xa6'",0.0

|positive|,2019-02-14 ,"b"" Top story: @briteless: 'Five years into Nadella\xe2\x80\x99s tenure and Microsoft is not only the most valuable public company\xe2\x80\xa6 https://t.co/huBUltYM4o""",2.0

|positive|,2019-02-14 ,"b"" RT @HedgeMind: $MSFT now represents more than a quarter, 27%  of Stanley Druckenmiller's portfolio value after increased stake by 1M+ share\xe2\x80\xa6""",2.0

|neutral|,2019-02-14 ,b' Glaxis Capital Management Trimmed Its Position in Microsoft $MSFT by $4.18 Million as Market Valuation Declined; As\xe2\x80\xa6 https://t.co/xb1xvNnVvG',0.0

|neutral|,2019-02-14 ,"b"" It's Time For Change at #Amazon!  $aapl $amzn $brk $agn $dish $ela $fat $gold $hydro $iep $ibm $jwn $kmd $lfap $mu\xe2\x80\xa6 https://t.co/rr9n78wMLB""",0.0

|neutral|,2019-02-14 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84\xc2\xa0$FUSZD: CONTINUES TO MAKE HIGHER HIGHS AND HIGHER LOWS THIS IS THE REAL DEAL.... FOLKS WILL TELL THEIR KIDS ABOUT THIS\xe2\x80\xa6',0.0

|neutral|,2019-02-14 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84\xc2\xa0$FUSZD: CONTINUES TO MAKE HIGHER HIGHS AND HIGHER LOWS THIS IS THE REAL DEAL.... FOLKS WILL TELL THEIR KIDS ABOUT THIS\xe2\x80\xa6',0.0

|neutral|,2019-02-14 ,b' \xf0\x9f\xa6\x84\xc2\xa0$FUSZD: CONTINUES TO MAKE HIGHER HIGHS AND HIGHER LOWS THIS IS THE REAL DEAL.... FOLKS WILL TELL THEIR KIDS ABOUT\xe2\x80\xa6 https://t.co/hdW2jDlcHm',0.0

|positive|,2019-02-14 ,"b"" RT @HedgeMind: $MSFT now represents more than a quarter, 27%  of Stanley Druckenmiller's portfolio value after increased stake by 1M+ share\xe2\x80\xa6""",2.0

|positive|,2019-02-14 ,"b' Top #money flow today. Free stocks app https://t.co/B6pljuv3p6 $SPY, $LQD, $SHY, $VOO, $EEM, $CTL, $JHEM, $EFX,\xe2\x80\xa6 https://t.co/zUJ5eARl4J'",2.0

|positive|,2019-02-14 ,b' imo: be careful into the close b/c possible Tech fades into close.  $AVGO  $BA $ES_F $NQ_F $AMZN $NFLX $GOOGL $AAPL\xe2\x80\xa6 https://t.co/UEHbhL9lVo',2.0

|positive|,2019-02-14 ,"b"" Druck likes $MSFT -- that's noteworthy. https://t.co/Tt3KpiO9na""",2.0

|positive|,2019-02-14 ,"b"" RT @HedgeMind: $MSFT now represents more than a quarter, 27%  of Stanley Druckenmiller's portfolio value after increased stake by 1M+ share\xe2\x80\xa6""",2.0

|neutral|,2019-02-14 ,b' RT @GetInEarly: The $FUSZD Bus To NASDAQ Is Leaving Soon. Get On Board Or It Will Be Full! \xe2\x80\x83\xe2\x99\xa5$FUSZD 100% Buy Recommendation\xe2\x99\xa5 https://t.co/d\xe2\x80\xa6',0.0

|positive|,2019-02-14 ,"b"" $MSFT now represents more than a quarter, 27%  of Stanley Druckenmiller's portfolio value after increased stake by\xe2\x80\xa6 https://t.co/XznREjX04m""",1.0

|neutral|,2019-02-14 ,"b"" RT @Jacob_Mintz: Small -Cap Cloud Software Stocks are Rallying. Here's Why https://t.co/wLE1VBoJxO $ZEN $ULTI $NOW $MSFT $AAPL https://t.co\xe2\x80\xa6""",0.0

<<<<<<< HEAD
|positive|,2019-02-14 ,b' 2.14.19 Elliott Wave Updates For Big Tech: $AAPL $MSFT FFIV CRM https://t.co/dRRP781LvZ',1.0

=======
>>>>>>> 7df41df94db234ca11ec49826c1af49c4082c227
|positive|,2019-02-15 ,"b' RT @TradeStation: Now that earnings season has wrapped up for big names like $AAPL, $AMZN, $AMD, $ATVI, $MSFT, $NFLX, $NVDA and $TTWO, we\xe2\x80\x99r\xe2\x80\xa6'",3.0

|neutral|,2019-02-15 ,b' $MSFT getting closer to dynamic resistance https://t.co/FWCvZsvdgs',0.0

|neutral|,2019-02-15 ,b' 10 Hot Stocks Leading the Market\xe2\x80\x99s Blitz Higher https://t.co/Bngl0sR6B2 $PSX $HES $AMD $MSFT $GD $DHI $JNJ $UAA $FCX $DE',0.0

|neutral|,2019-02-15 ,b' RT @OMillionaires: Implied moves for earnings next week:  $BAC 3.3% $BLK 3% $NFLX  9.1% $GS 3.2% $JNJ 2.4% $CSX 4.3% $MLNX 7.6% $MS 3.6% $I\xe2\x80\xa6',0.0

|neutral|,2019-02-15 ,b' $NVDA $BAC $AAPL $AMD $FB $MU $GE $NFLX $AMZN $BABA $KO $LLY $TSLA $MSFT $T $INTC $CSCO $VALE $CGC $JPM $BMY $EBAY\xe2\x80\xa6 https://t.co/LygLPNqDhg',0.0

|neutral|,2019-02-15 ,"b"" RT @ipoguy: It's inevitable that any day now the man himself will be shouting, pushing sound effect buttons and throwing his chair in the s\xe2\x80\xa6""",0.0

|neutral|,2019-02-15 ,"b"" RT @ipoguy: $FUSZD There's a ton of speculation going on about @VerbTech_Co after today's consolidation. What will next week bring? Some ar\xe2\x80\xa6""",0.0

|positive|,2019-02-15 ,"b' RT @TradeStation: Now that earnings season has wrapped up for big names like $AAPL, $AMZN, $AMD, $ATVI, $MSFT, $NFLX, $NVDA and $TTWO, we\xe2\x80\x99r\xe2\x80\xa6'",3.0

|positive|,2019-02-15 ,"b' @ChessTrades Hi Chess, can you cover $MSFT in your weekend video?  Thanks!'",2.0

|positive|,2019-02-15 ,b' @NotaBubble @VendbienJon @Romanmaldondo @daesr1 @RampCapitalLLC @7wtc @nypost @jimcramer lol  Even-if-Putin-rolled-\xe2\x80\xa6 https://t.co/MsbbXxbk7S',3.0

|neutral|,2019-02-15 ,b' $MSFT breakout next week https://t.co/5nNgiCBvVg',0.0

|positive|,2019-02-15 ,"b' RT @TradeStation: Now that earnings season has wrapped up for big names like $AAPL, $AMZN, $AMD, $ATVI, $MSFT, $NFLX, $NVDA and $TTWO, we\xe2\x80\x99r\xe2\x80\xa6'",3.0

|neutral|,2019-02-15 ,b' $MSFT flaggin\xe2\x80\x99',0.0

|positive|,2019-02-15 ,"b' Tech analysts were supportive, now Financial Analysts Applaud IBMs Move To Make Watson Available Cross-Cloud $AMZN\xe2\x80\xa6 https://t.co/6fTNZnOH0N'",4.0

|positive|,2019-02-15 ,"b' RT @GetInEarly: \xe2\x99\xa5$FUSZD, VERB Technologies\xe2\x99\xa5 \xf0\x9f\x92\x8e100% BUY RATING \xf0\x9f\x92\x8eTOP 1% OF ALL STOCKS \xf0\x9f\x92\x8eNASDAQ UPLIST THIS MONTH \xf0\x9f\x92\x8ePARTNERS: $MSFT $AAPL $GOOG $\xe2\x80\xa6'",2.0

|neutral|,2019-02-15 ,b' $MSFT bears didn\xe2\x80\x99t get the memo? We are blasting through $110 early next week. Fax',0.0

|positive|,2019-02-15 ,"b' RT @GetInEarly: \xe2\x99\xa5$FUSZD, VERB Technologies\xe2\x99\xa5 \xf0\x9f\x92\x8e100% BUY RATING \xf0\x9f\x92\x8eTOP 1% OF ALL STOCKS \xf0\x9f\x92\x8eNASDAQ UPLIST THIS MONTH \xf0\x9f\x92\x8ePARTNERS: $MSFT $AAPL $GOOG $\xe2\x80\xa6'",2.0

<<<<<<< HEAD
=======
|neutral|,2019-02-15 ,b' $MSFT closes higher for the 2nd day in a row: https://t.co/ahooNuqUCn Sentiment: Slightly bullish #MSFT #Microsoft',0.0

>>>>>>> 7df41df94db234ca11ec49826c1af49c4082c227
|positive|,2019-02-15 ,"b' Relative Price Gains Favor Apple, Google and Tesla Over Amazon and Netflix https://t.co/rWil5rizsB $AAPL $GOOG $TSLA $AMZN $NFLX $MSFT $FB'",4.0

|positive|,2019-02-15 ,b' @NavdeepSBains @QNX_Auto @JustinTrudeau thank you for investing in Canadian tech.... @BlackBerry is still research\xe2\x80\xa6 https://t.co/IognYl6jud',2.0

|positive|,2019-02-15 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZ SITTING ON SUPPORT HERE...CRAZY FIRESALE....GREAT ENTRY #OPPORTUNITY \xf0\x9f\x91\x89FORTUNE 500 COMPANIES ALREADY KNOW HOW VAL\xe2\x80\xa6',5.0

|positive|,2019-02-15 ,"b' RT @GetInEarly: \xe2\x99\xa5$FUSZD, VERB Technologies\xe2\x99\xa5 \xf0\x9f\x92\x8e100% BUY RATING \xf0\x9f\x92\x8eTOP 1% OF ALL STOCKS \xf0\x9f\x92\x8eNASDAQ UPLIST THIS MONTH \xf0\x9f\x92\x8ePARTNERS: $MSFT $AAPL $GOOG $\xe2\x80\xa6'",2.0

|positive|,2019-02-15 ,"b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD THIS IS AMAZING, LIKE WATCHING $AMZN $MSFT $AAPL OR ANY OF THE OTHER GREAT TECH COMPANIES IN THEIR INFANCY....\xe2\x80\xa6'",9.0

|positive|,2019-02-15 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: HEADED TO THE BIG BOARDS WITH ALL MAJOR TECH CORPS ONBOARD \xe2\x9c\x85TaggCRM now available in the $AAPL iTunes store an\xe2\x80\xa6',1.0

|positive|,2019-02-15 ,"b' RT @UHDTrader: $FUSZD -THIS IS AMAZING, LIKE Investing in $AMZN $MSFT $AAPL OR ANY OF THE OTHER #TechGiants IN THEIR INFANCY.... $FUSZD ON\xe2\x80\xa6'",6.0

|neutral|,2019-02-15 ,"b"" RT @ipoguy: It's inevitable that any day now the man himself will be shouting, pushing sound effect buttons and throwing his chair in the s\xe2\x80\xa6""",0.0

|neutral|,2019-02-15 ,b' $MSFT They pumped this to pump $SPY  https://t.co/bYoVKdhIka',0.0

|neutral|,2019-02-15 ,"b"" RT @ipoguy: $FUSZD  Price $18.25 Day's Change 1.23 (7.23%) #FastTrackToTheNasdaq  #CRM #NASDAQ  @YorkiePooMama  @christicash11  @DylanLucky\xe2\x80\xa6""",0.0

|positive|,2019-02-15 ,b' Longs can have a good weekend finished on the highs means a gap and go Tuesday .. looks like $SPX wants to see 2800\xe2\x80\xa6 https://t.co/RjdihrcLx6',5.0

|positive|,2019-02-15 ,"b' RT @crabbermike: $FUSZD 15 minutes left to get those shares B4 Next Weeks Explosion! This #Tech #Stock IS 1 U WANT 2 #BuyNow  ""I\xe2\x80\x99ve been te\xe2\x80\xa6'",2.0

|neutral|,2019-02-15 ,b' RT @OptionsHawk: Seeing some size long volatility bets in large cap Tech for Apr. this afternoon w/ straddles in $TXN $IBM $MSFT bought',0.0

|neutral|,2019-02-15 ,"b"" RT @ipoguy: $FUSZD  Price $18.25 Day's Change 1.23 (7.23%) #FastTrackToTheNasdaq  #CRM #NASDAQ  @YorkiePooMama  @christicash11  @DylanLucky\xe2\x80\xa6""",0.0

|neutral|,2019-02-15 ,"b"" Today's million dollar CALL #options trade: $AAPL $AMZN $CELG $EA $NFLX $NVDA $SE $SLB $XLNX $FB $AMD $CHRW $JPM\xe2\x80\xa6 https://t.co/RoTNAsShd4""",0.0

|positive|,2019-02-15 ,b' $MSFT setting up huge into next week.',1.0

|neutral|,2019-02-15 ,b' BOT 40 $MSFT @ 108.15',0.0

|positive|,2019-02-15 ,"b' RT @crabbermike: $FUSZD 15 minutes left to get those shares B4 Next Weeks Explosion! This #Tech #Stock IS 1 U WANT 2 #BuyNow  ""I\xe2\x80\x99ve been te\xe2\x80\xa6'",2.0

|negative|,2019-02-15 ,"b"" RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD DID YOU MISS $WMT 1970, $MSFT 1986, $GOOG 2004, $CRM 2004 $NFLX 2002 WELL IT'S TIME TO BREAK THAT TREND $FUSZ I\xe2\x80\xa6""",-2.0

|positive|,2019-02-15 ,"b' RT @crabbermike: $FUSZD 15 minutes left to get those shares B4 Next Weeks Explosion! This #Tech #Stock IS 1 U WANT 2 #BuyNow  ""I\xe2\x80\x99ve been te\xe2\x80\xa6'",2.0

|positive|,2019-02-15 ,"b' $MSFT looking gravy... Like it here for a swing, Monday de week could be interesting https://t.co/FtpDpP5gcT'",4.0

|neutral|,2019-02-15 ,b' RT @crabbermike: @GetInEarly @orcl @adbe @realsheepwolf @UHDTrader @christicash11 @DylanLuckyM @Watching_Stocks @FundyLongShort @OTCNetwork\xe2\x80\xa6',0.0

|neutral|,2019-02-15 ,"b"" RT @ipoguy: It's inevitable that any day now the man himself will be shouting, pushing sound effect buttons and throwing his chair in the s\xe2\x80\xa6""",0.0

|positive|,2019-02-15 ,b' RT @crabbermike: $FUSZD @VerbTech_Co #taggCRM With Huge Partners &amp; ex #CIO of #Microsoft $JPM Managing Director on #Advisory AS WELL AS #SH\xe2\x80\xa6',1.0

|positive|,2019-02-15 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZ SITTING ON SUPPORT HERE...CRAZY FIRESALE....GREAT ENTRY #OPPORTUNITY \xf0\x9f\x91\x89FORTUNE 500 COMPANIES ALREADY KNOW HOW VAL\xe2\x80\xa6',5.0

|positive|,2019-02-15 ,b' #estate asset watch - max money flow stocks (price x volume traded) - $AMZN $NVDA $AAPL $NFLX $MSFT $FB $AMD $BABA\xe2\x80\xa6 https://t.co/HiXFb2kt8c',2.0

|positive|,2019-02-15 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: HEADED TO THE BIG BOARDS WITH ALL MAJOR TECH CORPS ONBOARD \xe2\x9c\x85TaggCRM now available in the $AAPL iTunes store an\xe2\x80\xa6',1.0

|neutral|,2019-02-15 ,b' Listen to our discussion of recent #13F filings &amp; their own Fundamental/Technical thoughts on them &gt;\xe2\x80\xa6 https://t.co/1owxveRBt4',0.0

|neutral|,2019-02-15 ,b' RT @Futurist_Invest: New tech is reimagining the in-store experience $AMZN $PI $GOOG $MSFT $ROP  #AI #stocks #investing #investments #Artif\xe2\x80\xa6',0.0

|positive|,2019-02-15 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZ SITTING ON SUPPORT HERE...CRAZY FIRESALE....GREAT ENTRY #OPPORTUNITY \xf0\x9f\x91\x89FORTUNE 500 COMPANIES ALREADY KNOW HOW VAL\xe2\x80\xa6',5.0

|negative|,2019-02-15 ,"b"" RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD DID YOU MISS $WMT 1970, $MSFT 1986, $GOOG 2004, $CRM 2004 $NFLX 2002 WELL IT'S TIME TO BREAK THAT TREND $FUSZ I\xe2\x80\xa6""",-2.0

|neutral|,2019-02-15 ,b' New tech is reimagining the in-store experience $AMZN $PI $GOOG $MSFT $ROP  #AI #stocks #investing #investments\xe2\x80\xa6 https://t.co/Xes8hduVSI',0.0

|positive|,2019-02-15 ,"b' $FUSZD 15 minutes left to get those shares B4 Next Weeks Explosion! This #Tech #Stock IS 1 U WANT 2 #BuyNow  ""I\xe2\x80\x99ve\xe2\x80\xa6 https://t.co/Gn26GmEeMG'",2.0

|positive|,2019-02-15 ,"b' RT @UHDTrader: $FUSZD -THIS IS AMAZING, LIKE Investing in $AMZN $MSFT $AAPL OR ANY OF THE OTHER #TechGiants IN THEIR INFANCY.... $FUSZD ON\xe2\x80\xa6'",6.0

|positive|,2019-02-15 ,"b' RT @GetInEarly: \xe2\x99\xa5$FUSZD, VERB Technologies\xe2\x99\xa5 \xf0\x9f\x92\x8e100% BUY RATING \xf0\x9f\x92\x8eTOP 1% OF ALL STOCKS \xf0\x9f\x92\x8eNASDAQ UPLIST THIS MONTH \xf0\x9f\x92\x8ePARTNERS: $MSFT $AAPL $GOOG $\xe2\x80\xa6'",2.0

|neutral|,2019-02-15 ,b' Johnson &amp; Johnson $JNJ Holding Increased by Welch Group Llc; Cornerstone Advisors Cut Its Microsoft $MSFT Stake as\xe2\x80\xa6 https://t.co/j1lNfF28VF',0.0

|neutral|,2019-02-15 ,b' Axiom International Investors Has Upped Position in Microsoft $MSFT; Sand Hill Global Advisors Increases Stake in A\xe2\x80\xa6 https://t.co/R1642F1Go9',0.0

|positive|,2019-02-15 ,"b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD THIS IS AMAZING, LIKE WATCHING $AMZN $MSFT $AAPL OR ANY OF THE OTHER GREAT TECH COMPANIES IN THEIR INFANCY....\xe2\x80\xa6'",9.0

|positive|,2019-02-15 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: HEADED TO THE BIG BOARDS WITH ALL MAJOR TECH CORPS ONBOARD \xe2\x9c\x85TaggCRM now available in the $AAPL iTunes store an\xe2\x80\xa6',1.0

|positive|,2019-02-15 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: HEADED TO THE BIG BOARDS WITH ALL MAJOR TECH CORPS ONBOARD \xe2\x9c\x85TaggCRM now available in the $AAPL iTunes store an\xe2\x80\xa6',1.0

|neutral|,2019-02-15 ,b' Holderness Investments Company Maintains Stake in Microsoft $MSFT; As Tiffany &amp; Co New $TIF Market Valuation Declin\xe2\x80\xa6 https://t.co/95t0UrzROO',0.0

|neutral|,2019-02-15 ,b' Edgemoor Investment Advisors Continues to Hold Position in Lamar Advertising Co New $LAMR; Microsoft $MSFT Sharehol\xe2\x80\xa6 https://t.co/DkYv2N0lvY',0.0

|positive|,2019-02-15 ,"b' RT @UHDTrader: $FUSZD -THIS IS AMAZING, LIKE Investing in $AMZN $MSFT $AAPL OR ANY OF THE OTHER #TechGiants IN THEIR INFANCY.... $FUSZD ON\xe2\x80\xa6'",6.0

|neutral|,2019-02-15 ,"b"" Sarah Sanders interviewed by Robert Mueller's office @CNNPolitics https://t.co/E6ioL7N63x  $SPY $ES_F $NQ_F $QQQ\xe2\x80\xa6 https://t.co/kVdgoK8rMy""",0.0

|neutral|,2019-02-15 ,"b"" RT @ipoguy: It's inevitable that any day now the man himself will be shouting, pushing sound effect buttons and throwing his chair in the s\xe2\x80\xa6""",0.0

|negative|,2019-02-15 ,b' I didn\xe2\x80\x99t trade today my my team was still killing it with $JPM $KO $MSFT $BMY https://t.co/abCkZJFgMS',-3.0

|positive|,2019-02-15 ,b' 2019 will be known as the year Enterprise #AugmentedReality gained traction and deployments started to occur at sca\xe2\x80\xa6 https://t.co/snmH6r5nx8',2.0

|neutral|,2019-02-15 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: DIP OPPORTUNITY FOR THOSE MISSING THIS EPIC RUN  \xf0\x9f\xa6\x84MERGER  AND #NASDAQ UPLISTING EOM \xf0\x9f\xa6\x84ONLY 12.2M O/S  $MSFT $OR\xe2\x80\xa6',0.0

|neutral|,2019-02-15 ,"b"" RT @ipoguy: $FUSZD There's a ton of speculation going on about @VerbTech_Co after today's consolidation. What will next week bring? Some ar\xe2\x80\xa6""",0.0

|neutral|,2019-02-15 ,"b"" RT @ipoguy: It's inevitable that any day now the man himself will be shouting, pushing sound effect buttons and throwing his chair in the s\xe2\x80\xa6""",0.0

|positive|,2019-02-15 ,b' RT @jctb1: $UBID  HUGE things going on with this company... read filings.. great entry point.. $ORCL $FB $MSFT $TWTR $ADBE $AMFE $AMRN $OZK\xe2\x80\xa6',4.0

|negative|,2019-02-15 ,"b' RT @JediJazz22: $SURG SurgePays Portal profit on 3rd party products across 40,000 Convenience stores = $14.4 million gross profit = $137 mi\xe2\x80\xa6'",-2.0

|neutral|,2019-02-15 ,b' Cortland Associates Has Raised Facebook A $FB Holding by $9.32 Million; Syntal Capital Partners Maintains Holding i\xe2\x80\xa6 https://t.co/UaqXdfny9S',0.0

|positive|,2019-02-15 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: HEADED TO THE BIG BOARDS WITH ALL MAJOR TECH CORPS ONBOARD \xe2\x9c\x85TaggCRM now available in the $AAPL iTunes store an\xe2\x80\xa6',1.0

|positive|,2019-02-15 ,"b' RT @UHDTrader: $FUSZD -THIS IS AMAZING, LIKE Investing in $AMZN $MSFT $AAPL OR ANY OF THE OTHER #TechGiants IN THEIR INFANCY.... $FUSZD ON\xe2\x80\xa6'",6.0

|positive|,2019-02-15 ,"b' Top #money flow today. Free stocks app https://t.co/B6pljuv3p6 $IEMG, $MSFT, $IWM, $AAPL, $EEM, $AMZN, $EFA, $PG,\xe2\x80\xa6 https://t.co/ilrn6WN7Zv'",3.0

|neutral|,2019-02-15 ,b' $SPY $QQQ $XLK $FB $AAPL $AMZN $NFLX $GOOG $MSFT https://t.co/nYssi050H6',0.0

|positive|,2019-02-15 ,"b' RT @UHDTrader: $FUSZD -THIS IS AMAZING, LIKE Investing in $AMZN $MSFT $AAPL OR ANY OF THE OTHER #TechGiants IN THEIR INFANCY.... $FUSZD ON\xe2\x80\xa6'",6.0

|positive|,2019-02-15 ,b' RT @jctb1: $SURG.. HUGE MOVES COMING..  https://t.co/MiqEpcPJD8  $ORCL $FB $MSFT $TWTR $ADBE $AMFE $AMRN $OZK $PHUN $HMNY $SIRI $CVSI $GOPH\xe2\x80\xa6',1.0

|positive|,2019-02-15 ,b' #estate asset watch - volume leaders Friday - $AMD $GE $BAC $CZR $NWL $NVDA $CTL $T $ECA $KO $VALE $MU $CHK $F\xe2\x80\xa6 https://t.co/A0YyDc1i2k',2.0

|neutral|,2019-02-15 ,"b"" RT @ipoguy: It's inevitable that any day now the man himself will be shouting, pushing sound effect buttons and throwing his chair in the s\xe2\x80\xa6""",0.0

|negative|,2019-02-15 ,"b"" $MSFT - Microsoft: Relax, The Sky Isn't Falling https://t.co/jXhJ1PaKSR""",-1.0

|neutral|,2019-02-15 ,"b"" RT @ipoguy: It's inevitable that any day now the man himself will be shouting, pushing sound effect buttons and throwing his chair in the s\xe2\x80\xa6""",0.0

|neutral|,2019-02-15 ,b' Seeing some size long volatility bets in large cap Tech for Apr. this afternoon w/ straddles in $TXN $IBM $MSFT bought',0.0

|positive|,2019-02-15 ,"b' RT @UHDTrader: $FUSZD -THIS IS AMAZING, LIKE Investing in $AMZN $MSFT $AAPL OR ANY OF THE OTHER #TechGiants IN THEIR INFANCY.... $FUSZD ON\xe2\x80\xa6'",6.0

|positive|,2019-02-15 ,b' RT @jctb1: $SURG.. HUGE MOVES COMING..  https://t.co/MiqEpcPJD8  $ORCL $FB $MSFT $TWTR $ADBE $AMFE $AMRN $OZK $PHUN $HMNY $SIRI $CVSI $GOPH\xe2\x80\xa6',1.0

|positive|,2019-02-15 ,"b' RT @GetInEarly: \xe2\x99\xa5$FUSZD, VERB Technologies\xe2\x99\xa5 \xf0\x9f\x92\x8e100% BUY RATING \xf0\x9f\x92\x8eTOP 1% OF ALL STOCKS \xf0\x9f\x92\x8eNASDAQ UPLIST THIS MONTH \xf0\x9f\x92\x8ePARTNERS: $MSFT $AAPL $GOOG $\xe2\x80\xa6'",2.0

|positive|,2019-02-15 ,b' $SURG.. HUGE MOVES COMING..  https://t.co/MiqEpcPJD8  $ORCL $FB $MSFT $TWTR $ADBE $AMFE $AMRN $OZK $PHUN $HMNY\xe2\x80\xa6 https://t.co/3ErmOVDzQA',1.0

|positive|,2019-02-15 ,"b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD THIS IS AMAZING, LIKE WATCHING $AMZN $MSFT $AAPL OR ANY OF THE OTHER GREAT TECH COMPANIES IN THEIR INFANCY....\xe2\x80\xa6'",9.0

|positive|,2019-02-15 ,"b' RT @UHDTrader: $FUSZD -THIS IS AMAZING, LIKE Investing in $AMZN $MSFT $AAPL OR ANY OF THE OTHER #TechGiants IN THEIR INFANCY.... $FUSZD ON\xe2\x80\xa6'",6.0

|positive|,2019-02-15 ,"b' RT @UHDTrader: $FUSZD -THIS IS AMAZING, LIKE Investing in $AMZN $MSFT $AAPL OR ANY OF THE OTHER #TechGiants IN THEIR INFANCY.... $FUSZD ON\xe2\x80\xa6'",6.0

|neutral|,2019-02-15 ,b' $GRDO.003 &amp; $IBGR.01 - George Sharp plays- Serious BUYING today-So-HOT! $AMZN $TSLA $WMT $TGT $NVDA $SPY $GLD $EBAY\xe2\x80\xa6 https://t.co/j6oUFT4y2e',0.0

|neutral|,2019-02-15 ,b' #index_fund where r u? who are changing the algorithm of index fund? $AAPL time.@jimcramer $MSFT $GOOGL $AMZN $FB\xe2\x80\xa6 https://t.co/6xbzhYsbqr',0.0

|positive|,2019-02-15 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: HEADED TO THE BIG BOARDS WITH ALL MAJOR TECH CORPS ONBOARD \xe2\x9c\x85TaggCRM now available in the $AAPL iTunes store an\xe2\x80\xa6',1.0

|neutral|,2019-02-15 ,b' High-return trading strategies available at Profectus Systems $AAPL $TSLA $VIX $SPY $SPX $UVXY $VXX $XIV $MSFT $AMZN $FB $INTC $GOOGL $T $VZ',0.0

|positive|,2019-02-15 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: HEADED TO THE BIG BOARDS WITH ALL MAJOR TECH CORPS ONBOARD \xe2\x9c\x85TaggCRM now available in the $AAPL iTunes store an\xe2\x80\xa6',1.0

